Index,Label,Sentence
594,2,과연 자기 딸을 매춘굴에 보냈을까요?
595,2,"고향 댁에 내려가셨습니다.
596,2,빨리 집에 가거라.
597,2,(봉당에 성큼 다가선다.)
598,2,외국인들은 말없이 버스에 올라탔다.
599,2,시장에도 그들은 같이 갔다.
600,2,어느 날 우리 친구들은 미팅에 나갔다.
601,2,인체의 비례가 눈에 들어왔다.
602,2,속초엘 갔어.
603,2,"난 학교에 가야겠어.
604,2,빨리 병원에 가봐."
605,2,천당에 가야죠."
606,2,품이는 필례와 함께 열차에 올랐습니다.
607,2,"약국에 좀 다녀오느라구요.
608,2,빨리 병원에 가서 확인해야 한다.
609,2,종점에 가 보자!"
610,2,2년째 모임에 꼬박꼬박 나가고 있다.
611,2,"병원에 같이 가보자구.
612,2,"어머니 집에 가."
613,2,"우리 미스 민 집에 가 봐요.
614,2,그리고 차에 올랐다.
615,2,"우리 참외막에 가볼까요? "
616,2,가끔은 서점에 가보라.
617,2,"어머니 그만 집에 가."
618,2,"어서 미국에 들어가야 하는데.
619,2,"그런데 왜 집에 안 와?"
620,2,내일은 제기동에 가는 날이다.
621,2,다른 사회기관에도 보내고요."
622,2,"너 오늘 밖에 좀 나와라."
623,2,그러나 병원에 가지는 않았다.
624,2,밖에 나가고 싶은가 봐요.
625,2,아무튼 나는 집에 돌아가겠다.)
626,2,-교실에 들어가서 말이다.
627,2,-너네 집에 가자.
628,2,바다에…… 가고 싶어.
629,2,그 뒤 다시는 고향에 돌아가지 못하였다.
630,2,빵집에도 가요.
631,2,재석이는 다음날 학교에 오지 않았다.
632,2,그녀가 그의 어깨에 손을 올렸다.
633,2,그는 시선에 모든 정기를 모았다.
634,2,승주는 좀 다른 목적으로 펜팔부에 들었다.
635,2,회사에 다니고 있습니다."
636,2,어느 학교에 다니느냐?
637,2,건강과 풍년과 행복이 우리 가슴에 안겨라.
638,2,그 이튿날은 회관에 나오지 않았다.
639,2,내일 우리 남산공원에 가볼까? "
640,2,나는 방바닥에 떨어지고 말았습니다.
641,2,나는 아이들과도 노래방에 자주 간다.
642,2,아마 화장실에 다녀오는 길인 모양이다.
643,2,심지어 야간업소에 다니기도 한다.
644,2,그리고 이조사관은 현장에 나가 법인의 매출.
645,2,"우리집에도 한번 와봐야지.
646,2,집에 못 들어간 지 벌써 일주일.
647,2,"이놈 왜 학교엔 안 댕겨?"
648,2,"고향에 좀 다녀올까 합니다.
649,2,물 속에 손을 잠갔다.
650,2,아마도 저 상자에 돈을 넣으려나 봐."
651,2,호적에도 못 오르고.
652,2,마치 바위에 계란을 던지는 격이었다.
653,2,"하여튼 집엔 안 가!"
654,2,뭐 나보고 무간지옥에 떨어지라고.
655,3,그 말에 아버지는 새삼 그림을 바라본다.
656,3,걱정 끝에 산부인과를 찾았다.
657,3,오히려 그 때문에 부패가 더 생긴다.
658,3,검소한 표정에 시선이 멈추고 안정세.
659,3,때문에 평생 독신으로 살겠다.
660,3,그 기세에 LG타자가 밀렸다.
661,3,내 말에 영순이는 눈을 흘겼다.
662,3,덕분에 금전적 출혈이 심하다.
663,3,그것 때문에 가정부와 다투기까지 했다.
664,3,이 바람에 잠이 깨었습니다.
665,3,"저놈들 장력에 나가떨어진 게지요."
666,3,네 덕분에 재미 좀 봤다."
667,3,매일 돈 때문에 엄마와 아빠가 싸우세요.
668,3,이것 때문에 이혼율이 높아졌다.
669,3,그는 이런 생각에 얼굴이 화끈 달았다.
670,3,지현의 말에 정희는 깜빡 제정신을 돌린다.
671,3,그래 네 덕분에 좀 쉬어보자……
672,3,당신이 마신 외상 술값 때문에요."
673,3,결혼은 사회적 지위 때문에 한다.
674,3,석양빛에 앞벌은 비단결 같다.
675,3,유간사는 노크 소리에 고개를 쳐들었다.
676,3,그 통에 구두 한 짝이 벗겨졌어요.
677,3,"나 때문에 신경 많이 쓰였죠?"
678,3,큰언니는 들이단짝 말에 손톱을 세운다.
679,3,나는 거기에서 갈증에 시달려야 했다.
680,3,이것 때문에 그런 오해를 하시는군요.
681,3,덕분에 아침부터 좀 울었습니다.
682,3,흐느낌 때문에 온몸이 떨렸다.
683,3,[저 새끼 때문에 또 하잖아.]
684,3,뜻밖의 말에 옥점이는 호호 웃었다.
685,3,그녀의 말에 나는 다시 한번 놀랐다.
686,3,나는 오줌 때문에 눈을 떴다.
687,3,아침햇살과 새소리에 눈을 떴습니다.
688,3,"우리 새끼들 땜에 살지."
689,3,그 바람에 등을 만져 보았다.
690,3,"잘 있어요 덕분에.
691,3,기대 이상의 한국인의 친절에 너무나 고마웠다.
692,3,요즘 우리는 돈 때문에 무척 시달립니다.
693,3,나 때문에 갇혀 있구나.'
694,3,그래서 그런 기획기사에 아무런 반응도 없었다.
695,3,억울한 생각에 입술을 깨물었습니다.
696,3,두꺼비의 말에 태봉이는 껄껄 웃었다.
697,3,그 피비린내에 몸서리쳤었는데…
698,3,"덕분에 잘 잤어요.
699,3,그 바람에 창석이 처가만 혼났죠.
700,3,「저 땜에 쫓겨나시는 거예요?」
701,3,"잡음 때문에 자세들 못 들었어.
702,3,해방 덕분에 풀려난 거죠.
703,3,저 잘난 우리 집 위인 때문에 말입니다.
704,3,스잔의 농담에 미혜가 웃었다.
705,3,그녀가 그 소리에 눈을 반짝 떴다.
706,3,덕분에 나도 제대로 먹지 못했지 뭐.
707,3,살의 때문에 손이 떨렸다.
708,3,바람에 흔들리는 나뭇잎.
709,3,내가 저 녀석 때문에 푹 늙었어.
710,3,바람에 흔들리는 갈대냐."
711,3,바람 때문에 흔들리는 것은 아니었어.
712,3,나 때문에 되돌아와야 했으니까.
713,3,덕분에 분위기는 좋았다.
714,3,때문에 법인시민이라고 한다.
715,3,바람에 흔들리는 갈대냐.
716,3,이 때문에 언론은 흔히 공기로 불린다.
717,3,경지의 말에 점원 아가씨가 생긋 웃었다.
718,3,품이는 은영이 생각에 슬펐습니다.
719,3,남조는 그 울음소리에 잠이 깨어졌다.
720,3,어쨌든 안도감에 반가웠다.
721,3,덕분에 많이 좀 얻어먹게."
722,3,빗소리에 눈을 떴다.
723,3,목격자가 있었기 때문에……"
724,3,그 말에 아빠는 물끄러미 품이를 쳐다봅니다.
725,3,왜냐하면 집착이 너무 강하기 때문에.
726,3,전적으로 술에 취한 까닭이었다.
727,3,사기범의 욕설에 도박꾼이 비웃었다.
728,3,나는 동현의 말에 고개를 끄덕였다.
729,3,때문에 이를 월경 또는 달거리라 부른다.
730,3,[좌판 때문에 안되것다.
731,3,그 말에 당숙의 얼굴은 풀어졌다.
732,3,영어 실력에 대한 자신감 때문이다.
733,3,"잘 했어……언니 덕분에."
734,3,누구도 누구 때문에 죽지 않았네.
735,3,덕분에 우린 다방에서 쫓겨났구요."
736,3,신철이는 대답에 궁하여 가만히 있었다.
737,3,고문 폭행 협박에 의한 자백
738,3,그러나 이 모형은 고전 물리학 때문에 다시 무너진다.
739,3,길바닥이 개골 물 때문에 파인 것이다.
740,3,가난 때문에 영혼을 팔아 버린 여자.
741,3,'일 때문에 결혼은 미루고 있습니다.'
742,3,더위에 흙 냄새가 끼쳐 옵니다.
743,3,『교육평론』에 실린 글 때문이다.
744,3,어머니 말에 옥점이는 벌떡 일어나며
745,3,꾀뿌리에 일어남이 구름과 안개 뿐이랴 非徒嶽出興雲霧
746,3,홍종표의 말에 다른 여자 간사가 받았다.
747,3,뭐 땜에 지냐 말이다.
748,3,임마 돈 때문에 설움받아 봐라.
749,3,그 때문에 군사 물자가 모자란다."
750,3,민수의 말에 명구가 맞장구를 쳤습니다.
751,3,그 말에 다시 한번 모두 웃음을 터뜨렸다.
752,3,'왜 찾을까? 혹시 교지 때문에……'
753,3,이 말에 모두들 한바탕 웃었다.
754,3,특히 옷 때문에 많이 걱정을 했다.
755,3,묵언 양구(良久)에 펜을 들었다.
756,3,혹시 이 가슴에 뿅 간 거 아녜요?"
757,3,이 말에 이서방은 용기를 얻어
758,3,그의 말에 당숙은 눈을 감았다.
759,3,보아하니 악천우에 조난당한 어선 같았다.
760,3,이 때문에 부작용도 많다.
761,3,민수는 자기 말에 깜짝 놀랐다.
762,3,의외에 이 장돌뱅이도 공동묘지 이야기를 꺼낸다.
763,3,혁진의 말에 예리는 피식 웃었다.
764,3,더위에 지친 그가 말했다.
765,3,느닷없는 질문에 나는 당황했다.
766,3,불빛 때문에 번지드롭은 불기둥처럼 환했다.
767,3,연속극에 정신없었다고 한다.
768,3,나의 말에 윤수는 히히 웃었다.
769,3,이 어리석은 질문에 그는 묵묵부답이었다.
770,3,거리는 폭설에 푹 파묻히고 있었다.
771,3,『張俊河 선생 때문에 왔지.
772,3,그 말에는 모두 놀랐습니다.
773,3,그의 말에 경지가 피식 웃었다.
774,3,유지의 말에 내가 물었다.
775,3,늑대의 말에 모두 손뼉을 쳤습니다.
776,3,그 눈초리에 베드로도 감격하였으리라고 믿습니다.
777,3,그 햇살에 눈이 부셨다.
778,3,고놈의 말 때문에 망했어.
779,3,이에 따라 부도율도 급등하였다.
780,3,오빠 덕분에 잘먹겠어.]
781,3,'너 때문에 내가 죽었다.
782,3,수입 콩나물 때문에 거의 사라져 버린 우리 콩나물.
783,3,[나 때문에 너무 신경 쓰지 마슈.
784,3,성적 때문에 자살하는 아이들도 있어요.
785,3,바람에 달러가 날렸다.
786,3,이미 돈을 펑펑 써 왔기 때문에.
787,3,때문에 무언가를 해야 했다.
788,3,그놈의 담배 때문에 못살겄어.
789,3,꽃대궁은 바람에 머리를 살랑살랑 흔들었습니다.
790,3,의약분업 때문에 올리는 것은 아니다.
791,3,소리 때문에 눈길을 끌었습니다.
792,3,평지보다는 높기 때문에.
793,3,바람에 흔들리는 갈대의 순정……"
794,3,그녀의 물음에 그는 말없이 웃었다.
795,3,모두 그 음악에 깜짝 놀랐다.
796,3,고된 살음에
797,3,때문에 식구들은 야속하게 여겼다.
798,3,아버지는 여자 때문에 프랑스로 갔다.
799,3,교지 때문에 너까지 망했어."
800,3,그런 아버지가 말 때문에 죽었다.
801,3,딩댕동 소리에 잠이 깼다.
802,3,이 역시 잘 알지 못하기 때문에.
803,3,아이들 눈빛에 미소가 번지어갔다.
804,3,그녀는 이 말에 매우 놀랐다.
805,3,[이런 대하는 냉증 때문에!]
806,3,등도 환율 급등 소식에 강세를 보였다.
807,3,성장은커녕 생존도 힘들었기 때문에.
808,3,하지만 개성 때문에 대부분 조금씩은 고칩니다.
809,3,숨두부라는 말에 발걸음을 멈췄다.
810,3,한동안 형기는 악몽에 시달리곤 했다.
811,3,이 때문에 네덜란드라 부른다.
812,3,장군님이 감격에 겨워 말했습니다.
813,3,"그것 때문에 부르셨소?"
814,3,신문 기사의 생명은 이 리드에 있다.
815,3,(1) 법률 규정에 의한 무상기탁
816,3,미소 띈 윤희의 말에
817,3,잃어버린 미래이기에.
818,3,그 커다란 덩치에도 불구하고.
819,3,"엄마는 누구 땜에 살아?"
820,3,그래서 다시 그 풍경에 지친다.
821,3,모르기 때문에.
822,3,때문에 고온다습을 피해야 한다.
823,3,그런데 이럴 경우에 사태는 심각하다.
824,3,젊다는 말에 감동한 듯했다.
825,3,낙엽들 비에 젖는다.
826,3,옷이 물에 젖었습니다.
827,3,두 차례의 가출과 그에 따른 정학.
828,3,성진의 말에 당숙은 언성을 높였다.
829,3,느닷없는 말에 채란은 어리둥절했다.
830,3,애경의 말에 모두 박수를 쳤다.
831,3,유성기 소리에 잘 들리지 않는다.
832,3,후텁지근한 공기에 소독약 냄새가 뭉크러졌다.
833,3,나는 기쁨에 넘쳐 말했다.
834,4,"그럼 이건 나중에 돌려보내겠어요."
835,4,"오늘에야 편지를 받았다.
836,4,오늘 아침에도 어김없이 차를 마신다.
837,4,나중에는 거인이 졌다.
838,4,왜 일요일에만 나오는 거지?
839,4,그들은 일시에 바라보았다.
840,4,학교 앞에서 5백원에 팔아요.
841,4,증가에 그쳤다.
842,4,그 점에 있어서는 고전주의적이다.
843,4,나는 분노와 절망감을 동시에 느꼈다.
844,4,그럴 경우에도 40.7
845,4,여름에는 문화도 옷을 벗는다.
846,4,처음에는 잘못 들었나 싶었다.
847,4,또 나중에 어머니께서 오셨습니다.
848,4,올 가을에 생활성가 음반을 낼 예정.
849,4,"처음에는 하얀 빛이었어.
850,4,얼마 전에 어느 방송국에서 전화가 왔다.
851,4,"오늘밤에 우리집으로 가자."하고
852,4,그 기원 뒤에는 두 가지 이야기가 있다.
853,4,등의 질문에 따라 검토한다.
854,4,'가을엔 편지를 하겠어요.
855,4,한참만에 작은어머니가 입을 열었다.
856,4,기준) 만에 하락세로 돌아섰다.
857,4,프로그램 저작권에 의한 시청각 화면의 보호
858,4,그 사이에 노래가 끝났다.
859,4,초년병 시절엔 더욱 그렇다.
860,4,그러는 사이에 "오빠!"
861,4,옛날에 여자가 노름을 했다고?
862,4,여느 때에는 결코 없던 일이었다.
863,4,이번에도 필경은 그럴 것이다.
864,4,오랜만에 구도로를 달렸다.
865,4,이 참에 아주 이대봉사로 줄이세요.
866,4,산행하기에 좋은 날은 아니었다.
867,4,참으로 오래간만에 만난 나의 그림자였다.
868,4,"밤엔 상직을 엄히 세우게나."
869,4,아침 10시에 나섰다.
870,4,열매는 타원형으로 10월경에 익는다.
871,4,승우:저는 첫눈에 반했죠.
872,4,새 시대에 대한 약속이다.
873,4,아마 오늘밤에도 오실 거여요.
874,4,잠시 후에 아내가 나타나 말했다.
875,4,어차피 우리는 불신시대에 살고 있으니까.
876,4,"전 전에도 보았거든요.
877,4,처음엔 몰랐다.
878,4,다음엔 앞집으로 갔습니다.
879,4,유태인의 사바스는 로마인처럼 토요일에 있었다.
880,4,물론 예술 밖에도 미는 있다.
881,4,{사기}의 '노장신한 열전'에 의하면.
882,4,밤에는 잠도 안 와요."
883,4,"내일 아침에는 가야지."
884,4,이번에는 나도 분명히 들었습니다.
885,4,고교야구 시즌에는 못 참죠.
886,4,나는 처음에 이렇게 생각했다.
887,4,여기엔 아무도 토를 달지 않는다.
888,4,두어 번의 실패 끝에 그가 웅얼거렸다.
889,4,처음엔 아버지 밑에서 술을 배웠다.
890,4,"처음에 장명수의 집을 찾아갔죠.
891,4,간첩죄에 걸려들기 십상이니까요.
892,4,작은 예에 불과하다.
893,4,우리 아이 아빠는 먹보에 속한다.
894,4,색씨가 그 구슬을 받은 후에 다시.
895,4,원래 예술은 표면과 현상의 영역에 속한다.
896,4,내년 4월에 한 번 오세요."
897,4,그런 다음에는 어머니가 마음대로 하십시오."
898,4,크기에 모두 22자가 쓰여 있다.
899,4,모두 거기에 따라야지요."
900,4,실험은 이에 그치지 않는다.
901,4,이 밤늦은 시간에.
902,4,이번에는 염색 선생님에게 쫓아갔다.
903,4,사랑에는 두 가지 원칙이 있다.
904,4,처음에는 혼자서 계속 노래를 불렀다.
905,4,이번에도 중3 학생이 쓴 것이다.
906,4,그러니까 이번에도 혼자서 날뛰었지.
907,4,그 전에는 듣기만 했다.
908,4,재작년에 단식투쟁이 일어났을 때…."
909,4,수원 몇 년에 아주 사람버렸구나.
910,4,이런 붙임말은 필요한 경우에만 적는다.
911,4,이번엔 신경을 좀 썼다.
912,4,6 ~ 7 월에 노란색의 꽃이 핀다.
913,4,우리는 아직도 문학 이전에 있다.
914,4,워싱턴 특파원 시절에 나는 아내를 만났다.
915,4,상황에 따라 판단하겠다.
916,4,한 번에 잘 안 된다.
917,4,금시에 물빛이 달라졌다.
918,4,어젯밤에 그만큼 퍼마셨으니까."
919,4,5월에는 어린이날이 있다.
920,4,[오후 다섯 시에 가게루 나오지.]
921,4,올해 안에 HACCP 인증을 받을 계획.
922,4,{문학사상}에 [고도를 기다리며] 발표.
923,4,1938 년에 노벨 문학상을 받았다.
924,4,참 오랜만에 한 켤레가 팔렸네.'
925,4,그런 문제는 특히 텔레비전 프로그램의 경우에 더하다.
926,4,네 그 날짜에 객실이 있습니다.
927,4,지난달에는 상당산성으로 소풍을 갔습니다.
