Index,Label,Sentence
477,0,"고3때 아버지가 에티오피아 대사로 갔다.
478,0,장윤 씨는 자못 심각한 표정으로 변했다.
479,0,그 즈음 학교는 또 다른 문제로 시끄러웠다.
480,0,인격 건강함을 고루 갖추고 도전적 자세로.
481,0,이것으로 업자들한테 돈을 얻어먹는다.
482,0,필사적으로 노래를 불렀다.
483,0,발작적으로 나는 후추통을 던졌다.
484,0,계획은 권력을 전제로 한다는 소이이다.
485,0,그러나 반대로 몸은 야윈다.
486,0,영감이 식구통으로 고양일 내던졌던 것이다.
487,0,이튿날부터는 본격적으로 우도기행에 나섰다.
488,0,인간만이 아픔을 아픔으로 알기 때문이다.
489,0,그녀를 창녀로 만든 자가 그 자였다.
490,0,한마디로 전 '나쁜년'이죠.
491,0,마지막으로 퇴직 및 해고 과정에서의 성차별을 살펴보자.
492,0,다음으로 알아볼 것은 희극의 여러 장르들이다.
493,0,그녀가 갈라진 음성으로 다급히 말했다.
494,0,그 광경은 이루 말로 표현할 수 없었다.
495,0,감독관의 지시로 셔터를 내려버렸다.
496,0,그래서 사람으로 만들어야지요.
497,0,상기된 얼굴로 다희가 고함을 쳤다.
498,0,후자의 방법은 예금주의 신청을 전제로 한다.
499,0,한국동광도 코일 생산을 줄이고 IC로 품목을 전환중.
500,0,우선 여기서는 보류해 두기로 하자.
501,0,그녀는 화가 잔뜩 난 목소리로 말했다.
502,0,유머의 생활화로 명랑한 분위기를 만들자.
503,0,이 동력학 속에서 모든 것은 집단적으로 움직인다.
504,0,그리고 천연 기념물로 지정된 비자나무가 있다.
505,0,K가 다소 격앙된 목소리로 물었다.
506,0,여러분께서 모두 적극적으로 참여하시기 바랍니다.
507,0,이 때 돈은 물로 나타난다.
508,0,옷은 관광객들이 입는 식으로."
509,0,확고한 목소리로 그가 내리는 결론이다.
510,0,그 예로 두 사람만 들겠다.
511,0,말로 설명할 수 없어요.
512,0,그런 식으로 넉 장을 다 들었다.
513,0,국력으로 치면 최약소국이다.
514,0,나는 단도직입적으로 물었다.
515,0,맨 나중으로 영구도 잠이 들어 버렸다.
516,0,서울이라는 도시를 예로 들어 보자.
517,0,고등학생들이 자기 또래의 중 - 고등학생 상담자로 나선다.
518,0,정보산업육성은 그런 식으로는 안된다.
519,0,아주 정상적으로 방송이 끝났다.
520,0,우리 말로 한다면 종류다.
521,0,저술로는 <속수기문> <사마문정공집> 등이 있다.
522,0,2 권 1 책 사본으로 되어 있다.
523,0,이 조약을 끝으로 종교 전쟁은 마무리를 지었다.
524,0,그는 술을 병째로 한참 동안이나 들이켰다.
525,0,그저 폼으로 가져다놓은 것일세.
526,0,목숨 달린 것의 본능으로.
527,0,"항공사는 승무원 등 특히 여성을 많이 필요로 합니다.
528,0,모든 게 전생의 업으로 만난 사이거든.
529,0,"개인적으로 그 분을 잘 안다.
530,0,이제 진정하고 본문으로 복귀!
531,0,껍질만 삼삼한 여자를 액세서리로 택하는 바람둥이.
532,0,레지투이의 농담이 농담으로만 들리지는 않았다.
533,0,그러나 오히려 실제 행동은 반대로 나타납니다.
534,0,니 인생이 통째로 걸린 거라구.
535,0,"내가 고만한 일로 놈입니까요!
536,0,빨랑걸음으로 현우는 다시 걷기 시작했다.
537,0,"송욱이가 교통사고로 머리를 다쳤다고요?"
538,0,그녀는 반사적으로 몸을 일으켰다.
539,0,민주당이 발전적으로 나가는 신당이어야 한다.
540,0,넉달간 적임자 못찾아 "은행장 공모로 정상화"
541,0,결국 새로운 상표명은 맥심 모카골드로 결정되었다.
542,0,시당위원장실로 보이는 간부 방 대기실에 안내되었다.
543,0,비즈니스 방법과 거래관계가 급속도로 변하고 있기 때문.
544,0,이런 문제는 학교 단독으로 해결하기 힘들다.
545,0,"아따 글마 참말로 우습데이.
546,0,유쾌한 목소리로 계속해서 중얼거렸다.
547,0,목사가 슬픈 표정으로 말했다.
548,0,마음껏 자유자재로 쓴다는 것이다.
549,0,모든 아름다움은 결국 수로 귀착된다.
550,0,밥은? 매식으로 때우고.
551,0,그래서 차츰 냉정해지기로 했다.
552,0,그러자 그는 제정신으로 돌아갔다.
553,0,두 여자를 모델로 사진을 찍었다.
554,0,현순의 결혼은 후배 선영의 도움으로 이루어졌다.
555,0,"머리띠 분홍색으로 바꿔다주세요.
556,0,<예> 의외로 철수가 시험에 떨어졌다.
557,0,그건 나에게 이런 말로 들렸지요.
558,0,입을 열면 동서고금을 종횡무진으로 내왕한다.
559,0,「무슨 이유로 손가락을 그렇게 학대하시죠?」
560,0,아버지는 엉뚱하게 다른 말로 받았다.
561,0,이런 식으로 8시간마다 재 본다.
562,0,경험으로 봐선 몸살이었습니다.
563,0,설마 우리를 소금절이로 만들 생각은 아니었겠지
564,0,위재영대신 조규제를 3차전 선발로 내세웠다.
565,0,"형님으로 부르겠습니다!"
566,0,곧 단배 사람들을 '징동당'로 불렀다.
567,0,cm인 것이 국제적 표준으로 되어 있다.
568,0,할머니는 울상으로 떨기만 했다.
569,0,K는 어처구니가 없다는 표정으로 말했다.
570,0,고등학교 수학수업을 예로 들어보자.
571,0,그런데 그런 식으로 신문에 나오니까 불쾌하더라구요.
572,0,산업화 과정은 필연적으로 대중화 현상을 낳는다.
573,0,=기사는 봤을 걸로 생각된다.
574,0,이 아비 앞에선 절대로 피리를 불지 않기로.
575,0,레이디경향 편집팀 경우 이런 식으로 즐겼다.
576,0,방송 불가로 판결났다.
577,0,아빠는 의아한 얼굴로 별님이를 쳐다보았습니다.
578,0,국부가 무상으로 유출되는 것이나 다름없다.
579,0,주요대안으로는 우선 정부시책에 대한 장.
580,0,불공정 거래로 고발까지 하고 있다.
581,0,한 번의 타협이 다음 타협으로 이어진다.
582,0,은기는 화가 난 표정으로 말했다.
583,0,그러나 한편으로 그녀는 부정할 수 없었다.
584,0,그러나 일본에서는 능력 본위로 양자를 들인다.
585,0,아이들의 얼굴은 기쁨으로 빛나고 있었다.
586,0,이건 숫제 군대식으로 억지로 부리는 격이었다.
587,0,그것도 너를 여자로 봐주지도 않던 남자를.
588,0,무료로 대여해 입기 때문이다.
589,0,단원은 안산의 CI로 굳어져 가고 있다.
590,0,통조림으로 많이 쓰인다.
591,0,그와 같은 언어로 얘기하고 싶었다.
592,0,조상국이 턱짓으로 가리킨 의자는 그것이었다.
593,0,정성이 DDD로 서울까지 뻗친 것이다.
594,0,전태일 투쟁은 패배로 끝났는가?
595,0,그는 몹시 조심스러운 표정으로 말문을 열었다.
596,0,그것만이 그의 삶으로 느껴졌다.
597,0,그리고 시누이 이름은 실수로도 안 부른다.
598,0,나는 내 방법으로 살 것이다.
599,0,하고는 그것으로 끝이었다.
600,0,그리고 잠시 후 다소 단호한 목소리로 덧붙였다.
601,0,신기루로 나타난다는 하늘나라 선녀.
602,0,그녀는 몸이 아프다고 거짓말로 변명했다.
603,0,나는 그것을 긍정의 뜻으로 받아들였다.
604,0,"너희들 사랑으로 들어오너라."
605,0,올림픽 정식종목으로 채택된 태권도를 모르다니!
606,0,세로로 떠내려간다.
607,0,이런 생각을 바탕으로 인쇄기가 태어났다.
608,0,"그러니까 의무적으로 참가할 필요 없습니다.
609,0,며칠 전 딸아이가 안경을 새것으로 바꾸었다.
610,0,관람객이나 내방객은 예상외로 적었다.
611,0,어머니는 회한이 묻어나는 목소리로 말했다.
612,0,자발적으로 파괴되는 대칭은 약력에서 일어난다.
613,0,나는 이 말을 최고의 명언으로 꼽는다.
614,0,사실적으로 잘 그려졌지 않느냐?"
615,0,핑크색으로 하겠습니다."
616,0,미국을 경쟁 상대로 보지 않았기 때문이다.
617,0,특히 진주와 평사리가 그러했을 것으로 본다.
618,0,지윤은 무심한 얼굴로 그 이름을 바라보았다.
619,0,규암 석영 석영을 주성분으로 하는 변성암.
620,0,형식적으로 한두 번 흔들지 뭐.'
621,0,기대에 답하듯 이명수를 내야플라이로 잡았다.
622,0,과학은 국가 경쟁력 강화에 어느 정도로 영향을 미치는가.
623,0,또 독자라는 사회를 상대로 한다.
624,0,성호가 다급한 목소리로 물었다.
625,0,그런 것은 이젠 예전의 일로 됐다.
626,0,효도 캠프를 핑계로 아빠를 따돌리고?!
627,0,그는 다급한 목소리로 옆자리 짝에게 묻는다.
628,0,'아라비아의 로렌스'로 불리는 로렌스 중위 말이에요.
629,0,수혜는 낭패감으로 갑자기 머리가 어지러웠다.
630,0,한마디로 말하면 이렇다.
631,0,그녀는 내게 아주 특별한 의미로 떠올랐다.
632,0,속사포로 명단을 쏘아 대는 곳이다.
633,0,손님들은 역장에게 진정으로 고마워했다.
634,0,나는 어느새 사람의 몸으로 되돌아가 있었다.
635,0,그들은 관념으로만 사고하는 경향이 있다.
636,0,시적으로 농축된 대사가 없다.
637,0,그가 약간 가라앉은 목소리로 대꾸했다.
638,0,누군가 노골적으로 불만을 드러냈다.
639,0,정신적 체력적으로 무장해 밀어붙이겠다.
640,0,닷새 동안인 걸로 압니다.」
641,0,지존파의 예로 돌아가자.
642,0,가공하여 식품으로 먹는다.
643,0,실패의 첫째 원인으로 흔히 관치 금융을 꼽는다.
644,0,사실은 그것만으로도 족했다.
645,0,그때그때 서너 종류의 생선을 모듬으로 낸다.
646,0,본문으로 되돌아가자.
647,0,열혈 여인의 등장으로 학교는 엉망진창이 된다.
648,0,학교는 공포를 교재로 삼자.
649,0,그의 얼굴은 완전히 흙빛으로 변해 있었다.
650,0,석훈이 기운찬 음성으로 말했다.
651,0,아찔함은 어리둥절함으로 바뀌어갔다.
652,0,여기에는 필연적으로 예산 문제가 따른다.
653,0,이 헌장독본은 작년에는 무상으로 나왔다.
654,0,여전히 눈을 감은 채로 계집이 말하였다.
655,0,큰새는 점점 훌륭한 젊은이로 자라갔다.
656,0,더구나 그것을 '감각적' 대상으로 보았다.
657,0,「가서 직접적으로 귀경허시기라우.」
658,0,화려한 야회복은 삽시간에 누더기옷으로 변하였다.
659,0,재목은 건축 성냥개비 펄프 등의 원료로 쓰인다.
660,0,그러나 이날 협상은 결국은 결렬로 끝나고 말았다.
661,0,위 명령어들을 하나씩 살펴보기로 하자.
662,0,배짱과 끈기와 인내심을 필요로 했다.
663,0,우두머리는 영으로 진골 출신이 맡았다.
664,0,이민들은 최후로 결심들을 했다.
665,0,봄나들이는 점점 감상적으로 변해간다.
666,0,괜찮은 젊은이로 말예요.
667,0,그는 못마땅한 눈길로 되물었다.
668,0,그런데 그 탄성은 정신분석학적으로 의미가 있다.
669,0,경제학의 경우를 예로 들어보자.
670,0,"그래도 홍반장은 모범적으로 했지.
671,0,발생 생리학의 개척자로 일컬어진다.
672,0,허준호의 강력한 항의로 이뤄진 것.
673,0,이런 몰골로 찾지 않으려 했는데.
674,0,성진은 다시 과일장사로 나섰다.
675,0,그리고 그 모든 운동은 결국 자기 근원으로 돌아간다.
676,0,그러나 곧잘 아버지의 반대로 물러나신다.
677,0,마당에 어울리는 집이라는 걸로 만족스러웠다.
678,0,그는 한심하다는 눈으로 나를 바라보았다.
679,0,다시 분해하면 아미노산으로 된다.
680,0,크리스마스 때 와인 한 잔 하기로 했다.
681,0,물고문으로 넘어가야겠어."
682,0,나도 개처럼 인생을 속성으로 살고 싶었다.
683,0,TV는 아이들을 어른으로 만들어버렸다.
684,0,어느 날 갑자기 삼등신으로 변하지나 않게!"
685,0,그것도 우리 말로 쓴 사랑의 시.
686,0,그렇지만 초기의 생산물 교환은 간헐적으로 이루어졌다.
687,0,일곱째 자기를 적극적으로 알려야 한다.
688,0,다비는 충동적으로 옛이야기를 꺼냈다.
689,0,주인공을 영웅으로 만들자.
690,0,베트남건은 5단 기사로 만들고.
691,0,오늘날 어란포는 보길도와의 연결포구로 쓰이고 있다.
692,0,그야말로 기적적으로 살아난 거지."
693,0,칼리큘라로 출연하는 이창훈을 기다리는 것.
694,0,내가 정육점을 들어설 때와는 딴판으로.
695,0,국내의 좌파 진보세력도 휴면기로 들어갔다.
696,0,나는 벌레로 살고 싶지 않았다.
697,0,자신의 독서 체험과 생활 체험을 토대로 할 것.
698,0,여기서 잠깐 영화의 줄거리를 소개하기로 하자.
699,0,기사로 쓰지 말아주시오.
700,0,합의한 것으로 치자.
701,0,순리적으로 합시다.
702,0,라는 식으로 말하길 좋아하잖아.
703,0,갑생은 그냥 인사조로 사위의 행방을 물었다.
704,0,예술은 기술을 기초로 한다.
705,0,이를 또 다른 추상어로 바꾸면 자유와 평등이다.
706,0,이 돈은 모두 인건비 명목으로 나가는 돈이다.
707,0,그리하여 자연히 창조설로 된 것이다.
708,0,모방만으로는 계승이 안 되는 것이다.
709,0,"진짜로 왔네!"
710,0,외식으로 때우든지.
711,0,모두들 신이 나 만장일치로 동의했다.
712,0,'일 노래'를 하나의 예로 들어 보자.
713,0,이별을 고하기로 작심했다.
714,0,예방약으론 주사약 외에 내복약도 있다.
715,0,금융기관은 공신력을 그 생명으로 하고 있다.
716,0,그러나 내겐 그게 농담으로 들리지 않았다.
717,0,오반장 얘기로는 서장과 과장이 펄펄 뛰었답니다.
718,0,그것은 사회를 붕괴로 이끌 것이다.
719,0,평가는 대부분 서술식으로 이뤄진다.
720,0,노래로는 많다.
721,0,"급주로 다녀와야 하네."
722,0,인간을 불행으로 몰아넣는 것은 무엇일까?
723,0,패트리어티즘으로 끌어올릴 것인가?
724,0,그것을 한자어로 하면 '기만'이죠.
725,0,예전의 김다비로 돌아가야 한다.
726,0,그야말로 먹는 것으로 스트레스를 해소하는 것이다.
727,0,그리고 몹시 불쾌한 말투로 나를 대했다.
728,0,소설의 마지막에서 그리핀은 서서히 일상으로 돌아온다.
729,0,우리 연극사의 대명사로 살아 있어야 한다.
730,0,저서로는 <탐험 항해기>가 있다.
731,0,이 장치의 능력을 실험해 보기로 할까?
732,0,사람은 창조자로 창조되었다는 말이 되겠다.
733,0,시민단체의 권위주의가 문제의 핵심으로 보인다.
734,0,튼튼하고 강인한 놈으로 솟자꾸나.
735,0,또 일본의 도깨비는 호랑이와 마찬가지로 무섭다.
736,0,그러므로 민물고기는 날것으로 먹지 말아야 한다.
737,0,밥 대신 게국물로 쑤어내는 죽맛도 별미.
738,0,삼회장저고리 회장저고리 평상복으로 입는 회장저고리의 한 가지.
739,0,또 어떤 형식으로든지 꿈을 가져다 준다.
740,0,처음에는 진심으로 기뻤다.
741,0,그녀는 확신에 찬 목소리로 말했다.
742,0,전업작가로 남을 생각인가.
743,0,그야말로 이런 생각들로만 가득차 있었다.
744,0,기호로는 pc를 쓴다.
745,0,어머니는 아버지를 행불자로 신고를 했다.
746,0,그는 잔뜩 경계하는 눈초리로 늙은이를 쏘아보았다.
747,0,동학혁명을 배경으로 펼쳐지는 신비한 이야기다.
748,0,아나운서 후배들의 온 정성은 하나로 뭉쳤다.
749,0,"한마디로 콘도에서 사는 기분이지요.
750,0,거리는 사람의 물결로 넘쳤다.
751,0,중세의 어둔은 르네상스로 밝아지기 시작한다.
752,0,병원 원장을 남편으로 둔 부인이 창업했다.
753,0,삽시간에 주위가 보랏빛으로 변했다.
754,0,한 연구를 예로 들어보자.
755,0,대입 낙방생으로 학원에 다닐 때였다.
756,0,표결은 각 정당의 의원 자유투표로 이뤄졌다.
757,0,청년의 얼굴이 기쁨으로 환해졌다.
758,0,K는 진정으로 물었다.
759,0,"까짓 거 완성 기념으로 한번 더 눌러버립시다."
760,0,민 경위는 다시 자신있는 얼굴로 단언했다.
761,0,"공짜로 줍니까?"
762,0,어머니가 강제로 입원을 시켰던 것이다.
763,0,다희는 신경질적으로 홱 커튼을 닫아 버렸다.
764,0,예전과 마찬가지로 고개를 들지 않았다.
765,0,산사람은 다 이런 정신으로 산을 오르는 거야.
766,0,효철은 감격한 얼굴로 수저를 들었다.
